Eljárás EKR azonosító,Rész száma,Rész megnevezése,Ajánlatkérő szervezet neve,Ajánlatkérő nemzeti azonosítószáma,A szerződés közös közbeszerzés formájában valósul meg,A szerződést központi beszerző szerv ítéli oda,Ajánlatkérő szervezet típusa,Ajánlatkérő szervezet főtevékenysége,Eljárásrend,Eljárás fajtája,Eljárás tárgya,Szerződés típusa,A beszerzés végleges összértéke,A beszerzés végleges összértéke pénznem,Fő CPV-kód(ok),További CPV-kód(ok),Teljesítés helye NUTS-kód(ok),Minőségi kritérium alkalmazásra került,Költség kritérium alkalmazásra került,Ár kritérium alkalmazásra került,A beszerzés európai uniós alapokból finanszírozott projekttel és/vagy programmal kapcsolatos,Szerződés/rész odaítélésre került,Eredménytelenség oka,Szerződés megkötésének dátuma,Beérkezett ajánlatok száma,A szerződést gazdasági szereplők csoportosulása nyerte el,Nyertes ajánlattevő neve,Nyertes ajánlattevő adószáma (adóazonosító jele),Nyertes ajánlattevő postai címe,Nyertes ajánlattevő kkv,A szerződés/rész eredetileg becsült összértéke,A szerződés/rész eredetileg becsült összértéke Pénznem,A szerződés/rész végleges összértéke,A szerződés/rész végleges összértéke pénznem ,Alvállalkozók igénybevétele a szerződés teljesítéséhez,"Alvállalkozó(k) megnevezése, adószáma","Alkalmasság igazolásában részt vevő szervezet(ek) megnevezése, adószáma",A hirdetmény keretmegállapodás megkötésére irányul,Dinamikus beszerzési rendszer (DBR) került létrehozásra,A hirdetmény tárgya az ajánlati/részvételi felhívásban közzétett dinamikus beszerzési rendszer lezárása,A hirdetmény Közbeszerzési Értesítő iktatószáma,A hirdetmény TED azonosítója,Hirdetmény közzétételének dátuma,Hirdetmény típus,Hirdetmény és szerződés megkötés között eltelt idő,unique_id,Ajánlatkérő szervezet neve - eredeti,Nyertes ajánlattevő neve - eredeti
EKR000050432021,1,Földgáz 20 feletti,"Siófok Város Önkormányzata|Ócsa Város Önkormányzata|Tiszaújvárosi Intézményműködtető Központ|Karcag Városi Önkormányzat|Nádudvari Településfejlesztési és Városgazdálkodási Nonprofit Korlátolt Felelősségű Társaság|Martonvásár Város Önkormányzata|Veresegyház Város Önkormányzata|DABASI POLGÁRMESTERI HIVATAL|Hajdúnánás Városi Önkormányzat|DABASI INTÉZMÉNYFENNTARTÓ KÖZPONT|Békéscsaba Vagyonkezelő Zrt.|Hajnal-Lenkey-Jázmin Utcai Általános Művelődési Központ|Dabas Sportcsarnok Beruházó és Szolgáltató Nonprofit Kft|Lencsési Óvoda|KOSSUTH MŰVELŐDÉSI KÖZPONT ÉS HALÁSZ BOLDIZSÁR VÁROSI KÖNYVTÁR|Békéscsabai Egészségügyi Alapellátrási Intézmény|Vásárosnamény Város Önkormányzata|""ARIES"" Ipari, Kereskedelmi és Szolgáltató Nonprofit Kft|Dabas Város Önkormányzata|Dunavecsei Polgármesteri Hivatal|ALFÖLDVÍZ Regionális Víziközmű-szolgáltató Zártkörűen Működő Részvénytársaság|Pomáz Város Önkormányzata|Kiskunhalas Város Önkormányzata|Békéscsabai Kistérségi Egyesített Szociális Központ|DR. HALÁSZ GÉZA SZAKORVOSI RENDELŐINTÉZET|DABASI EGYESÍTETT ÓVODÁK|Békéscsabai Családsegítő és Gyermekjóléti Központ|Szigligeti Utcai és Kazinczy-lakótelepi Óvoda|Dunavecse Város Önkormányzata|Budakeszi Város Önkormányzat|Martonvásár Városi Közszolgáltató Nonprofit Korlátolt Felelősségű Társaság|TÁRSULT ÖNKORMÁNYZATOK ""EGYÜTT"" SEGÍTŐSZOLGÁLATA|Egészségügyi Ellátást Szervező és Működtető Nonprofit Közhasznú Korlátolt Felelősségű Társaság|Békés Város Önkormányzata|Békés Megyei Könyvtár|Kölcsey Utcai és Ligeti Sori Óvoda|Fonyódi Városfejlesztési és Városüzemeltetési Nonprofit Közhasznú Korlátolt Felelősségű Társaság|Budafok-Tétény Budapest XXII. Kerület Önkormányzata|BORSODNÁDASD VÁROS ÖNKORMÁNYZATA|Penza Lakótelepi és Dr. Becsey Oszkár utcai Óvoda|Sümeg Város Önkormányzata|Békéscsabai Jókai Színház|Mosonmagyaróvár Város Önkormányzata|Mackó-Kuckó Óvoda|Tiszafüred Város Önkormányzata|Sümegi Közszolgáltató Korlátolt Felelősségű Társaság|Munkácsy Mihály Múzeum|Százszorszép Művészeti Bázisóvoda|Kozármisleny Város Önkormányzata|BÉKÉSCSABAI TÜNDÉRKERT ÓVODA|Vác Város Önkormányzat|Fonyód Konyha Nonprofit Közhasznú Korlátolt Felelősségű Társaság|Fonyód Város Önkormányzata|Paksi Gyógyászati Központ|Nádudvar Város Önkormányzata|Újpesti Torna Egylet|Csabagyöngye Kulturális Központ|Tököl Város Önkormányzata|Fonyódi Polgármesteri Hivatal|Kistarcsa Város Önkormányzata|DABAS-SÁRI ÓVODA|Békéscsaba Megyei Jogú Város Önkormányzata|Dunavecse Város Önkormányzata Dr. Kolozs Gergely Kistérségi Egészségügyi Centrum|Halásztelek Város Önkormányzata",15731481214|15730394213|15763923205|15732688216|14412930209|15727433207|15730576213|15391126213|15728348209|15815130213|11051691204|16654220104|12845554213|15791540104|15441094113|16655070204|15731845215|10553846213|15730363213|15337197203|13100887204|15731058213|15724904203|15825294204|15391047113|16935499213|15826460204|15791571104|15724447203|15730095213|24901084207|15771786113|18767311214|15725060204|15342218204|16653133104|23793121214|15735856243|15726133205|16653157104|15733964219|15342311204|15728032208|16653195104|15733108216|11524094219|15345747204|16653236104|15724227202|16653212104|15731302213|24312549214|15731405214|15418070217|15728733209|19803124241|15771810204|15730923213|15396516214|15736125213|16935509213|15725369204|16638769203|15730930113,Igen,Nem,U - Regionális vagy helyi hatóság,KL - Általános közszolgáltatások,Uniós eljárásrend,Nyílt eljárás,Siófok - földgáz,Árubeszerzés,547957981.0,HUF,09123000-7,09123000-7,HU2|HU1,Nem,Nem,Igen,Nem,Igen,,2021-07-08,5.0,Nem,NKM Energia Zrt.,"26713111244,HU26713111",HUN_1081_Budapest_II. János Pál pápa Tér 20,Nem,,HUF,547957981.0,HUF,Igen,"MVM Ügyfélkapcsolati Kft., 26332392-2-44",,Nem,Nem,Nincs adat,13578/2021,2021/S 139-369529,2021-07-21,Tájékoztató az eljárás eredményéről,-13 days,10606,"Siófok Város Önkormányzata|Ócsa Város Önkormányzata|Tiszaújvárosi Intézményműködtető Központ|Karcag Városi Önkormányzat|Nádudvari Településfejlesztési és Városgazdálkodási Nonprofit Korlátolt Felelősségű Társaság|Martonvásár Város Önkormányzata|Veresegyház Város Önkormányzata|DABASI POLGÁRMESTERI HIVATAL|Hajdúnánás Városi Önkormányzat|DABASI INTÉZMÉNYFENNTARTÓ KÖZPONT|Békéscsaba Vagyonkezelő Zrt.|Hajnal-Lenkey-Jázmin Utcai Általános Művelődési Központ|Dabas Sportcsarnok Beruházó és Szolgáltató Nonprofit Kft|Lencsési Óvoda|KOSSUTH MŰVELŐDÉSI KÖZPONT ÉS HALÁSZ BOLDIZSÁR VÁROSI KÖNYVTÁR|Békéscsabai Egészségügyi Alapellátrási Intézmény|Vásárosnamény Város Önkormányzata|""ARIES"" Ipari, Kereskedelmi és Szolgáltató Nonprofit Kft|Dabas Város Önkormányzata|Dunavecsei Polgármesteri Hivatal|ALFÖLDVÍZ Regionális Víziközmű-szolgáltató Zártkörűen Működő Részvénytársaság|Pomáz Város Önkormányzata|Kiskunhalas Város Önkormányzata|Békéscsabai Kistérségi Egyesített Szociális Központ|DR. HALÁSZ GÉZA SZAKORVOSI RENDELŐINTÉZET|DABASI EGYESÍTETT ÓVODÁK|Békéscsabai Családsegítő és Gyermekjóléti Központ|Szigligeti Utcai és Kazinczy-lakótelepi Óvoda|Dunavecse Város Önkormányzata|Budakeszi Város Önkormányzat|Martonvásár Városi Közszolgáltató Nonprofit Korlátolt Felelősségű Társaság|TÁRSULT ÖNKORMÁNYZATOK ""EGYÜTT"" SEGÍTŐSZOLGÁLATA|Egészségügyi Ellátást Szervező és Működtető Nonprofit Közhasznú Korlátolt Felelősségű Társaság|Békés Város Önkormányzata|Békés Megyei Könyvtár|Kölcsey Utcai és Ligeti Sori Óvoda|Fonyódi Városfejlesztési és Városüzemeltetési Nonprofit Közhasznú Korlátolt Felelősségű Társaság|Budafok-Tétény Budapest XXII. Kerület Önkormányzata|BORSODNÁDASD VÁROS ÖNKORMÁNYZATA|Penza Lakótelepi és Dr. Becsey Oszkár utcai Óvoda|Sümeg Város Önkormányzata|Békéscsabai Jókai Színház|Mosonmagyaróvár Város Önkormányzata|Mackó-Kuckó Óvoda|Tiszafüred Város Önkormányzata|Sümegi Közszolgáltató Korlátolt Felelősségű Társaság|Munkácsy Mihály Múzeum|Százszorszép Művészeti Bázisóvoda|Kozármisleny Város Önkormányzata|BÉKÉSCSABAI TÜNDÉRKERT ÓVODA|Vác Város Önkormányzat|Fonyód Konyha Nonprofit Közhasznú Korlátolt Felelősségű Társaság|Fonyód Város Önkormányzata|Paksi Gyógyászati Központ|Nádudvar Város Önkormányzata|Újpesti Torna Egylet|Csabagyöngye Kulturális Központ|Tököl Város Önkormányzata|Fonyódi Polgármesteri Hivatal|Kistarcsa Város Önkormányzata|DABAS-SÁRI ÓVODA|Békéscsaba Megyei Jogú Város Önkormányzata|Dunavecse Város Önkormányzata Dr. Kolozs Gergely Kistérségi Egészségügyi Centrum|Halásztelek Város Önkormányzata",MVM Next Energiakereskedelmi Zrt.
EKR000198572021,,,Vértesi Erőmű Zártkörűen Működő Részvénytársaság,10744842211,Nem,Nem,,KO - Villamos energia,Uniós eljárásrend,Nyílt eljárás,Villamosenergia beszerzése 2021,Árubeszerzés,88737066.0,HUF,09310000-5,09310000-5,HU212,Nem,Nem,Igen,Nem,Igen,,2021-04-06,2.0,Nem,NKM Energia Zrt.,"26713111244,HU26713111",HUN_1081_Budapest_II. János Pál pápa Tér 20,Nem,117614795.0,HUF,88737066.0,HUF,Igen,"MVM Ügyfélkapcsolati Kft. (1081 Budapest, II. János Pál pápa tér 20.), 26332392-2-44",,Nem,Nem,Nincs adat,6294/2021,2021/S 074-189897,2021-04-18,Tájékoztató az eljárás eredményéről,-12 days,11486,Vértesi Erőmű Zártkörűen Működő Részvénytársaság,MVM Next Energiakereskedelmi Zrt.
EKR000241292021,,,Baja és Térsége Víz-És Csatornamű Korlátolt Felelősségű Társaság,11028093203,Nem,Nem,,KO - Víz,Uniós eljárásrend,Nyílt eljárás,Villamos energia,Árubeszerzés,210666200.0,HUF,09310000-5,09310000-5,HU331,Nem,Nem,Igen,Nem,Igen,,2021-09-10,5.0,Nem,NKM Energia Zrt.,"26713111244,HU26713111",HUN_1081_Budapest_II. János Pál pápa Tér 20,Nem,,HUF,210666200.0,HUF,Igen,MVM Ügyfélkapcsolati Kft. - 26332392-2-44,,Nem,Nem,Nincs adat,17912/2021,2021/S 186-484990,2021-09-26,Tájékoztató az eljárás eredményéről,-16 days,11767,Baja és Térsége Víz-És Csatornamű Korlátolt Felelősségű Társaság,MVM Next Energiakereskedelmi Zrt.
EKR000297462021,,,Nemzeti Kommunikációs Hivatal,15827186241,Nem,Igen,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Keretmegállapodás alapján írásbeli konzultáció,TMÜ - nemzeti rendezvények 2021.,Szolgáltatás megrendelés,475000000.0,HUF,79950000-8,45340000-2|79960000-1|79822500-7|79710000-4|79950000-8|79821000-5|45237000-7|55000000-0|55300000-3|51000000-9|92360000-2|92312000-1|92331100-1|92622000-7|92000000-1|92340000-6|92300000-4|92200000-3|92621000-0|92370000-5|92100000-2|45451000-3|79310000-0|79320000-3|79340000-9|79416000-3,HU11,Nem,Nem,Igen,Nem,Igen,,2021-01-15,1.0,Nem,"""ANTENNA HUNGÁRIA"" Magyar Műsorszóró és Rádióhírközlési Zártkörűen Működő Részvénytársaság","10834730244,HU10834730",HUN_1119_Budapest_Petzval József Utca 31-33. ,Nem,475000000.0,HUF,475000000.0,HUF,Igen,Lounge Design Kft. (adószám: 22715544-2-41); Moonlight Event Kft. (adószám: 23444030-2-41); New Land Media Kft. (adószám: 24670827-2-44); VALTON-SEC Zrt. (adószám: 27312050-2-43); Varga Balázs egyéni vállalkozó (adószám: 67200551135),,Nem,Nem,Nincs adat,,,,Tájékoztató az eljárás eredményéről,,12025,Nemzeti Kommunikációs Hivatal,"""ANTENNA HUNGÁRIA"" Magyar Műsorszóró és Rádióhírközlési Zártkörűen Működő Részvénytársaság"
EKR000298322021,,,Nemzeti Kommunikációs Hivatal,15827186241,Nem,Igen,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Keretmegállapodás alapján írásbeli konzultáció,Filharmónia Mo. - online koncertközvetítések 2021.,Szolgáltatás megrendelés,185100000.0,HUF,79950000-8,79960000-1|79821000-5|79710000-4|79822500-7|79950000-8|55300000-3|55000000-0|51000000-9|45340000-2|45451000-3|45237000-7|79310000-0|79320000-3|79416000-3|79340000-9|92100000-2|92200000-3|92331100-1|92312000-1|92300000-4|92370000-5|92621000-0|92360000-2|92622000-7|92340000-6|92000000-1,HU11,Nem,Nem,Igen,Nem,Igen,,2021-02-01,1.0,Nem,"""ANTENNA HUNGÁRIA"" Magyar Műsorszóró és Rádióhírközlési Zártkörűen Működő Részvénytársaság","10834730244,HU10834730",HUN_1119_Budapest_Petzval József Utca 31-33. ,Nem,185100000.0,HUF,185100000.0,HUF,Igen,Lounge Design Kft. (adószám: 22715544-2-41); Moonlight Event Kft. (adószám: 23444030-2-41); New Land Media Kft. (adószám: 24670827-2-44); VALTON-SEC Zrt. (adószám: 27312050-2-43); Varga Balázs egyéni vállalkozó (adószám: 67200551135),,Nem,Nem,Nincs adat,,,,Tájékoztató az eljárás eredményéről,,12039,Nemzeti Kommunikációs Hivatal,"""ANTENNA HUNGÁRIA"" Magyar Műsorszóró és Rádióhírközlési Zártkörűen Működő Részvénytársaság"
EKR000326522021,1,villamosenergia 2022,Kiskunsági Víziközmű-Szolgáltató Korlátolt Felelősségű Társaság,24688886203,Nem,Nem,,KO - Víz,Uniós eljárásrend,Nyílt eljárás,villamos energia 2022-2023,Árubeszerzés,389684037.0,HUF,09310000-5,09310000-5,HU331,Nem,Nem,Igen,Nem,Igen,,2021-06-22,5.0,Nem,NKM Energia Zrt.,"26713111244,HU26713111",HUN_1081_Budapest_II. János Pál pápa Tér 20,Nem,269545558.0,HUF,389684037.0,HUF,Igen,MVM Ügyfélkapcsolati Kft.,,Nem,Nem,Nincs adat,11996/2021,2021/S 124-329560,2021-06-30,Tájékoztató az eljárás eredményéről,-8 days,12305,Kiskunsági Víziközmű-Szolgáltató Korlátolt Felelősségű Társaság,MVM Next Energiakereskedelmi Zrt.
EKR000442062021,,,Belváros-Lipótváros Budapest Főváros V. kerület Önkormányzat|Belváros-Lipótváros Közterület-Felügyelet|Belváros-Lipótváros Városüzemeltető Kft.|Belváros-Lipótváros Egészségügyi Szolgálat|Belső-Pesti Tankerületi Központ,15735681241|15767123241|13998521241|15505130241|15835011242,Igen,Nem,U - Regionális vagy helyi hatóság,KL - Általános közszolgáltatások,Uniós eljárásrend,Nyílt eljárás,Villamos energia beszerzése 2021-2022,Árubeszerzés,62992126.0,HUF,09310000-5,09310000-5,HU110,Nem,Nem,Igen,Nem,Igen,,2021-06-25,5.0,Nem,NKM Energia Zrt.,"26713111244,HU26713111",HUN_1081_Budapest_II. János Pál pápa Tér 20,Nem,,HUF,62992126.0,HUF,Igen,"MVM Ügyfélkapcsolati Kft. 1081 Budapest, II. János Pál pápa tér 20.",,Nem,Nem,Nincs adat,12363/2021,2021/S 128-339145,2021-07-06,Tájékoztató az eljárás eredményéről,-11 days,13209,Belváros-Lipótváros Budapest Főváros V. kerület Önkormányzat|Belváros-Lipótváros Közterület-Felügyelet|Belváros-Lipótváros Városüzemeltető Kft.|Belváros-Lipótváros Egészségügyi Szolgálat|Belső-Pesti Tankerületi Központ,MVM Next Energiakereskedelmi Zrt.
EKR000551962021,,,Kecskemét Megyei Jogú Város Önkormányzata,15724540203,Nem,Igen,U - Regionális vagy helyi hatóság,KL - Általános közszolgáltatások,Uniós eljárásrend,Nyílt eljárás,Villamos energia beszerzés ,Árubeszerzés,484169485.0,HUF,09310000-5,09310000-5,HU331,Nem,Nem,Igen,Nem,Igen,,2021-07-30,3.0,Nem,NKM Energia Zrt.,"26713111244,HU26713111",HUN_1081_Budapest_II. János Pál pápa Tér 20,Nem,,HUF,484169485.0,HUF,Igen,MVM Ügyfélkapcsolati Kft. 26332392-2-44,,Nem,Nem,Nincs adat,15064/2021,2021/S 161-423247,2021-08-22,Tájékoztató az eljárás eredményéről,-23 days,13917,Kecskemét Megyei Jogú Város Önkormányzata,MVM Next Energiakereskedelmi Zrt.
EKR000552992021,,,Kecskemét Megyei Jogú Város Önkormányzata,15724540203,Nem,Nem,U - Regionális vagy helyi hatóság,KL - Általános közszolgáltatások,Uniós eljárásrend,Nyílt eljárás,Közvilágítási és jelzőlámpa célú villamos energia ,Árubeszerzés,178945485.0,HUF,09310000-5,09310000-5,HU331,Nem,Nem,Igen,Nem,Igen,,2021-07-30,5.0,Nem,NKM Energia Zrt.,"26713111244,HU26713111",HUN_1081_Budapest_II. János Pál pápa Tér 20,Nem,,HUF,178945485.0,HUF,Igen,MVM Ügyfélkapcsolati Kft. - 26332392-2-44,,Nem,Nem,Nincs adat,15063/2021,2021/S 161-423239,2021-08-22,Tájékoztató az eljárás eredményéről,-23 days,13960,Kecskemét Megyei Jogú Város Önkormányzata,MVM Next Energiakereskedelmi Zrt.
EKR000567642021,,,Nemzeti Kommunikációs Hivatal,15827186241,Nem,Igen,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Keretmegállapodás alapján írásbeli konzultáció,Rendezvényszervezési feladatok-KKM-II.ütem,Szolgáltatás megrendelés,3066339841.0,HUF,79950000-8,45451000-3|92331100-1|92300000-4|92100000-2|92000000-1|92200000-3|92340000-6|92621000-0|92360000-2|92622000-7|92312000-1|79822500-7|79960000-1|79821000-5|79710000-4|45237000-7|55300000-3|55000000-0|51000000-9|79416000-3|79320000-3|79340000-9|79310000-0|45340000-2,HU,Nem,Nem,Igen,Nem,Igen,,2021-03-04,1.0,Nem,"""ANTENNA HUNGÁRIA"" Magyar Műsorszóró és Rádióhírközlési Zártkörűen Működő Részvénytársaság","10834730244,HU10834730",HUN_1119_Budapest_Petzval József Utca 31-33. ,Nem,3066339841.0,HUF,3066339841.0,HUF,Igen,Lounge Design Kft. (adószám: 22715544-2-41); Moonlight Event Kft. (adószám: 23444030-2-41); New Land Media Kft. (adószám: 24670827-2-44); VALTON-SEC Zrt. (adószám: 27312050-2-43); Varga Balázs egyéni vállalkozó (adószám: 67200551135),,Nem,Nem,Nincs adat,,,,Tájékoztató az eljárás eredményéről,,13992,Nemzeti Kommunikációs Hivatal,"""ANTENNA HUNGÁRIA"" Magyar Műsorszóró és Rádióhírközlési Zártkörűen Működő Részvénytársaság"
EKR000689302021,,,Nagykanizsa Megyei Jogú Város Önkormányzata|Kanizsa Uszoda Szolgáltató Egyszemélyes Korlátolt Felelősségű Társaság|Nagykanizsai Egyesített Szociális Intézmény|Nagykanizsa Központi Óvoda|Kanizsai Kulturális Központ|Nagykanizsa Megyei Jogú Város Polgármesteri Hivatala|Halis István Városi Könyvtár|Nagykanizsa Vagyongazdálkodási és Szolgáltató Zártkörűen műküdő Részvénytársaság,15734446220|11355177220|16901412220|16901247220|15760614220|15432694220|16901151220|14482270220,Igen,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Földgáz beszerzés 2021,Árubeszerzés,63397792.0,HUF,09123000-7,09123000-7,HU223,Nem,Nem,Igen,Nem,Igen,,2021-09-24,4.0,Nem,NKM Energia Zrt.,"26713111244,HU26713111",HUN_1081_Budapest_II. János Pál pápa Tér 20,Nem,,HUF,63397792.0,HUF,Igen,"MVM Ügyfélkapcsolati Kft. (1081 Budapest, II. János Pál pápa tér 20.) adószám: 26332392-2-44",,Nem,Nem,Nincs adat,19090/2021,,2021-10-06,Tájékoztató az eljárás eredményéről,-12 days,14817,Nagykanizsa Megyei Jogú Város Önkormányzata|Kanizsa Uszoda Szolgáltató Egyszemélyes Korlátolt Felelősségű Társaság|Nagykanizsai Egyesített Szociális Intézmény|Nagykanizsa Központi Óvoda|Kanizsai Kulturális Központ|Nagykanizsa Megyei Jogú Város Polgármesteri Hivatala|Halis István Városi Könyvtár|Nagykanizsa Vagyongazdálkodási és Szolgáltató Zártkörűen műküdő Részvénytársaság,MVM Next Energiakereskedelmi Zrt.
EKR000687412021,,,Magyar Tudományos Akadémia Létesítménygazdálkodási Központ|Akadémiai Óvoda és Bölcsőde|Magyar Tudományos Akadémia Üdülési Központ,15318406243|15323424241|15300234241,Igen,Nem,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Földgázenergia beszerzése 2021-2022,Árubeszerzés,108735971.0,HUF,09123000-7,09123000-7,HU,Nem,Nem,Igen,Nem,Igen,,2021-09-30,4.0,Nem,NKM Energia Zrt.,"26713111244,HU26713111",HUN_1081_Budapest_II. János Pál pápa Tér 20,Nem,85601616.0,HUF,108735971.0,HUF,Igen,MVM Ügyfélkapcsolati Korlátolt Felelősségű Társaság - 26332392-2-44,,Nem,Nem,Nincs adat,20145/2021,2021/S 209-546941,2021-10-27,Tájékoztató az eljárás eredményéről,-27 days,14909,Magyar Tudományos Akadémia Létesítménygazdálkodási Központ|Akadémiai Óvoda és Bölcsőde|Magyar Tudományos Akadémia Üdülési Központ,MVM Next Energiakereskedelmi Zrt.
EKR000698832021,,,Nemzeti Kommunikációs Hivatal,15827186241,Nem,Igen,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Online és Médiaügynökségi feladatok külföldön   ,Szolgáltatás megrendelés,980000000.0,HUF,79340000-9,79821000-5|79340000-9|79342200-5,RO|CZ|AT|DE|FR|NL|HR|PL|SK,Igen,Nem,Igen,Igen,Igen,,2021-10-15,2.0,Igen,"LOUNGE DESIGN Szolgáltató Korlátolt Felelősségű Társaság|New Land Media Reklám, Szolgáltató és Kereskedelmi Korlátolt Felelősségű Társaság","22715544241,HU22715544|24670827244,HU24670827",HUN_1025_Budapest_Felső Zöldmáli Út 72.|HUN_1025_Budapest_Felső Zöldmáli Út 72.,Igen|Igen,,HUF,980000000.0,HUF,Igen,még nem ismert,,Nem,Nem,Nincs adat,20888/2021,2021/S 211-554803,2021-10-28,Tájékoztató az eljárás eredményéről,-13 days,15012,Nemzeti Kommunikációs Hivatal,"LOUNGE DESIGN Szolgáltató Korlátolt Felelősségű Társaság|New Land Media Reklám, Szolgáltató és Kereskedelmi Korlátolt Felelősségű Társaság"
EKR000735252021,,,Magyar Tudományos Akadémia Létesítménygazdálkodási Központ|Akadémiai Óvoda és Bölcsőde|MTA Területi Akadémiai Bizottságok Titkársága|Magyar Tudományos Akadémia Üdülési Központ,15318406243|15323424241|15311801241|15300234241,Igen,Nem,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Villamosenergia beszerzése 2022. évre,Árubeszerzés,279085895.0,HUF,09310000-5,09310000-5,HU,Nem,Nem,Igen,Nem,Igen,,2021-12-17,5.0,Nem,NKM Energia Zrt.,"26713111244,HU26713111",HUN_1081_Budapest_II. János Pál pápa Tér 20,Nem,121782932.0,HUF,279085895.0,HUF,Igen,"MVM Ügyfélkapcsolati Kft. (1081 Budapest, II. János Pál pápa tér 20. - 26332392-2-44)",,Nem,Nem,Nincs adat,26388/2021,2022/S 005-006577,2022-01-06,Tájékoztató az eljárás eredményéről,-20 days,15222,Magyar Tudományos Akadémia Létesítménygazdálkodási Központ|Akadémiai Óvoda és Bölcsőde|MTA Területi Akadémiai Bizottságok Titkársága|Magyar Tudományos Akadémia Üdülési Központ,MVM Next Energiakereskedelmi Zrt.
EKR000763082021,,,Székesfehérvár Megyei Jogú Város Önkormányzata,15726999207,Nem,Nem,U - Regionális vagy helyi hatóság,KL - Általános közszolgáltatások,Uniós eljárásrend,Nyílt eljárás,Villamos energia beszerzés 2021,Árubeszerzés,341592522.0,HUF,09310000-5,09310000-5,HU211,Nem,Nem,Igen,Nem,Igen,,2021-10-29,3.0,Nem,NKM Energia Zrt.,"26713111244,HU26713111",HUN_1081_Budapest_II. János Pál pápa Tér 20,Nem,251225797.0,HUF,341592522.0,HUF,Igen,"MVM Ügyfélkapcsolati Kft. (1081 Budapest, II. János Pál pápa tér 20.); Adószám: 26332392-2-44",-,Nem,Nem,Nincs adat,21884/2021,2021/S 221-582222,2021-11-15,Tájékoztató az eljárás eredményéről,-17 days,15273,Székesfehérvár Megyei Jogú Város Önkormányzata,MVM Next Energiakereskedelmi Zrt.
EKR000768582021,,,Budapest Főváros X. kerület Kőbányai Önkormányzat|Kőbányai Vagyonkezelő Zártkörűen Működő Részvénytársaság|Kőbányai Szivárvány Szociális Gondoskodást Nyújtó Közhasznú Nonprofit Korlátolt Felelősségű Társaság|Kőbányai Mocorgó Óvoda|Kőbányai Egyesített Bölcsődék|Kocsis Sándor Sportközpont,15735739242|10816772242|21886171242|16909551242|16909984242|15831440242,Igen,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Földgázenergia beszerzése 2021.,Árubeszerzés,57896315.0,HUF,09123000-7,09123000-7,HU11,Nem,Nem,Igen,Nem,Igen,,2021-09-23,4.0,Nem,NKM Energia Zrt.,"26713111244,HU26713111",HUN_1081_Budapest_II. János Pál pápa Tér 20,Nem,,HUF,57896315.0,HUF,Igen,,-,Nem,Nem,Nincs adat,18749/2021,,2021-09-27,Tájékoztató az eljárás eredményéről,-4 days,15382,Budapest Főváros X. kerület Kőbányai Önkormányzat|Kőbányai Vagyonkezelő Zártkörűen Működő Részvénytársaság|Kőbányai Szivárvány Szociális Gondoskodást Nyújtó Közhasznú Nonprofit Korlátolt Felelősségű Társaság|Kőbányai Mocorgó Óvoda|Kőbányai Egyesített Bölcsődék|Kocsis Sándor Sportközpont,MVM Next Energiakereskedelmi Zrt.
EKR000776462021,,,Károli Gáspár Református Egyetem,18060676243,Nem,Nem,U - Egyéb típus:,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,KRE-Villamos energia beszerzés 2022,Árubeszerzés,66526804.0,HUF,09310000-5,09310000-5,HU,Nem,Nem,Igen,Nem,Igen,,2021-10-19,5.0,Nem,NKM Energia Zrt.,"26713111244,HU26713111",HUN_1081_Budapest_II. János Pál pápa Tér 20,Nem,116576893.0,HUF,66526804.0,HUF,Nem,,,Nem,Nem,Nincs adat,21003/2021,2021/S 211-551823,2021-11-01,Tájékoztató az eljárás eredményéről,-13 days,15401,Károli Gáspár Református Egyetem,MVM Next Energiakereskedelmi Zrt.
